athletes,laterality,age,date,assessment,metric,value,position
athlete 1,R,23.8,2/25/2021,CMJ (Force Plates),RSI-modified,61.97290512,Defender
athlete 1,R,23.8,2/25/2021,CMJ (Force Plates),RSI-modified,62.84139097,Defender
athlete 1,R,23.8,2/25/2021,CMJ (Force Plates),RSI-modified,66.37876219,Defender
athlete 1,R,23.8,2/25/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.785097981,Defender
athlete 1,R,23.8,2/25/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.842478292,Defender
athlete 1,R,23.8,2/25/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.859402673,Defender
athlete 1,R,23.8,2/25/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.844714685,Defender
athlete 1,R,23.9,3/1/2021,Anthropometry,Body Weight (lbs),227.7,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse,298.563814,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse,287.0421568,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse,302.8209029,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse,290.4570029,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse,288.4370335,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse-100ms,158.0899055,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse-100ms,157.8416555,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse-100ms,164.3845055,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse-100ms,157.2291555,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Impulse-100ms,147.6725055,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Mean Power / BM,33.936,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Mean Power / BM,33.524,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Mean Power / BM,36.211,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Mean Power / BM,34.122,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Concentric Mean Power / BM,33.628,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.007839571,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.449286759,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.85339135,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.287957406,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.479904039,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),RSI-modified,64.54001531,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),RSI-modified,61.70476405,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),RSI-modified,61.40905431,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),RSI-modified,73.06709899,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),RSI-modified,65.07083115,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.814616822,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.929105655,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.797863334,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.774117263,Defender
athlete 1,R,23.9,3/1/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.896697345,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse,291.1390554,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse,299.4476024,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse,302.7544336,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse,296.1330227,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse,296.4330257,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse-100ms,157.7256205,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse-100ms,151.3549705,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse-100ms,155.7105705,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse-100ms,151.7546705,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Impulse-100ms,159.8631705,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Mean Power / BM,34.741,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Mean Power / BM,35.029,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Mean Power / BM,36,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Mean Power / BM,34.782,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Concentric Mean Power / BM,35.459,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.31069601,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.292497076,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.140143756,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.546221886,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.164725924,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),RSI-modified,67.89672601,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),RSI-modified,68.26520156,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),RSI-modified,68.03669895,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),RSI-modified,66.32882817,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),RSI-modified,68.83566065,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.901245199,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.902784412,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.966710276,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.930720051,Defender
athlete 1,R,23.9,3/11/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.841365037,Defender
athlete 1,R,23.9,3/14/2021,Nordic Hamstring Strength,Lateral Assymetry %,11.66300321,Defender
athlete 1,R,23.9,3/14/2021,Nordic Hamstring Strength,Left Hamstring Strength,336.4167,Defender
athlete 1,R,23.9,3/14/2021,Nordic Hamstring Strength,Right Hamstring Strength,380.8333,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse,280.2823429,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse,289.6625499,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse,293.847771,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse,287.9750774,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse,287.8492379,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse-100ms,175.3691045,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse-100ms,153.0683545,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse-100ms,150.4215045,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse-100ms,152.3997045,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Impulse-100ms,163.8926045,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Mean Power / BM,33.457,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Mean Power / BM,33.904,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Mean Power / BM,34.052,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Mean Power / BM,33.209,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Concentric Mean Power / BM,35.895,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.561499749,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.192358482,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.186180301,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.493494658,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.735973547,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),RSI-modified,60.43836831,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),RSI-modified,63.62487552,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),RSI-modified,62.1867567,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),RSI-modified,57.25120178,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),RSI-modified,67.96460292,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.803671649,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.796400707,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.854799001,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.823488682,Defender
athlete 1,R,23.9,3/14/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.734085854,Defender
athlete 1,R,23.9,3/16/2021,Anthropometry,Body Weight (lbs),227.7,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse,298.9609352,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse,308.9597013,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse,307.5435234,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse,313.356856,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse,301.591019,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse-100ms,160.790591,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse-100ms,150.973541,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse-100ms,139.062141,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse-100ms,147.688741,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Impulse-100ms,156.991341,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Mean Power / BM,34.06,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Mean Power / BM,34.22,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Mean Power / BM,33.363,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Mean Power / BM,35.12,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Concentric Mean Power / BM,35.281,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.949147199,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.345402177,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.334295798,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.849134081,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.24998546,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),RSI-modified,64.19183881,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),RSI-modified,66.97773595,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),RSI-modified,62.17808908,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),RSI-modified,65.85795803,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),RSI-modified,69.25682537,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.890339068,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.991879872,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.947063316,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.961942759,Defender
athlete 1,R,23.9,3/28/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.861192939,Defender
athlete 1,R,24,4/23/2021,Nordic Hamstring Strength,Lateral Assymetry %,13.3315963,Defender
athlete 1,R,24,4/23/2021,Nordic Hamstring Strength,Left Hamstring Strength,275.75,Defender
athlete 1,R,24,4/23/2021,Nordic Hamstring Strength,Right Hamstring Strength,318.1667,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse,312.2525649,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse,313.7085146,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse,316.5715757,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse,317.9005796,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse,315.2609601,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse-100ms,156.9285055,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse-100ms,166.4390055,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse-100ms,163.0845055,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse-100ms,179.7015555,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Impulse-100ms,190.9997055,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Mean Power / BM,40.515,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Mean Power / BM,39.055,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Mean Power / BM,37.749,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Mean Power / BM,38.006,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Concentric Mean Power / BM,36.839,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Eccentric Mean Power / BM,8.186067793,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.646494017,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.058227316,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.454410268,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.6583285,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),RSI-modified,80.07599733,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),RSI-modified,80.9638372,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),RSI-modified,75.76587532,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),RSI-modified,70.31429252,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),RSI-modified,73.11626285,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,3.060061444,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,3.07098568,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,3.068077449,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,3.031970165,Defender
athlete 1,R,24,4/23/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,3.029618575,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Impulse,303.5304616,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Impulse,302.0770275,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Impulse,304.6317877,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Impulse,308.1761305,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Impulse-100ms,152.2366481,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Impulse-100ms,158.6026481,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Impulse-100ms,152.1730231,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Impulse-100ms,150.9158981,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Mean Power / BM,35.099,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Mean Power / BM,34.463,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Mean Power / BM,35.798,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Concentric Mean Power / BM,35.729,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.441820746,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.017104644,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.422163313,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Eccentric Mean Power / BM,7.385103241,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),RSI-modified,71.02596915,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),RSI-modified,65.61981511,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),RSI-modified,67.45363796,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),RSI-modified,68.05950896,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,3.000368994,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.963190121,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.930720703,Defender
athlete 1,R,24,4/30/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.952581391,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Impulse,303.1532493,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Impulse,300.0118738,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Impulse,302.2904925,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Impulse,304.468009,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Impulse-100ms,187.2618433,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Impulse-100ms,183.1084683,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Impulse-100ms,213.4663433,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Impulse-100ms,180.1570933,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Mean Power / BM,37.14,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Mean Power / BM,40.187,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Mean Power / BM,37.899,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Concentric Mean Power / BM,38.263,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.12596481,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.519579893,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Eccentric Mean Power / BM,5.85185188,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Eccentric Mean Power / BM,6.747702617,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),RSI-modified,68.73820093,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),RSI-modified,78.29575378,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),RSI-modified,70.95696688,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),RSI-modified,71.60162053,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.920759246,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.936418854,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.887243337,Defender
athlete 1,R,24,5/5/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.923859912,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse,323.4071189,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse,324.9851745,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse,329.4302091,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse,319.8290524,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse,328.1896107,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse-100ms,189.222938,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse-100ms,183.553438,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse-100ms,176.818138,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse-100ms,175.211588,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Impulse-100ms,176.535788,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Mean Power / BM,40.848,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Mean Power / BM,40.705,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Mean Power / BM,40.964,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Mean Power / BM,41.439,Defender
athlete 1,R,24,5/10/2021,CMJ (Force Plates),Concentric Mean Power / BM,42.448,Defender
